REFINI_ID,Standard_Form_ID,Deposit_ID,Location_Specific,Fabric,Provenance_1,Provenance_2,Standard_Form_ID,Standard_Form,Production,Lower_Date_Form,Upper_Date_Form,Period,Deposit_ID,Deposit,Lower_Date_Deposit,Upper_Date_Deposit,Archaeological_Context
1515,439,5,Aquileia,,Central_Italy,Arezzo,439,Consp18.2,Terra_Sigillata,-10,37,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1516,71,5,Aquileia,,Central_Italy,Arezzo,71,Consp19,Terra_Sigillata,1,37,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1517,83,5,Aquileia,,Central_Italy,Arezzo,83,Consp20.4,Terra_Sigillata,25,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1518,83,5,Aquileia,,Central_Italy,Arezzo,83,Consp20.4,Terra_Sigillata,25,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1519,83,5,Aquileia,,Central_Italy,Arezzo,83,Consp20.4,Terra_Sigillata,25,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1520,83,5,Aquileia,,Central_Italy,Arezzo,83,Consp20.4,Terra_Sigillata,25,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1521,98,5,Aquileia,,Central_Italy,Arezzo,98,Consp22,Terra_Sigillata,-20,37,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1522,117,5,Aquileia,,Central_Italy,Arezzo,117,Consp26,Terra_Sigillata,1,50,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1523,118,5,Aquileia,,Central_Italy,Arezzo,118,Consp26.1,Terra_Sigillata,1,50,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1524,119,5,Aquileia,,Central_Italy,Arezzo,119,Consp26.2,Terra_Sigillata,1,50,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1525,1,5,Aquileia,,Central_Italy,Central_Italy,1,Consp1.1,Terra_Sigillata,-40,-10,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1526,32,5,Aquileia,,Central_Italy,Central_Italy,32,Consp11,Terra_Sigillata,-10,-1,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1527,64,5,Aquileia,,Central_Italy,Central_Italy,64,Consp18,Terra_Sigillata,-10,37,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1528,439,5,Aquileia,,Central_Italy,Central_Italy,439,Consp18.2,Terra_Sigillata,-10,37,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1529,439,5,Aquileia,,Central_Italy,Central_Italy,439,Consp18.2,Terra_Sigillata,-10,37,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1530,76,5,Aquileia,,Central_Italy,Central_Italy,76,Consp20,Terra_Sigillata,-27,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1531,76,5,Aquileia,,Central_Italy,Central_Italy,76,Consp20,Terra_Sigillata,-27,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1532,98,5,Aquileia,,Central_Italy,Central_Italy,98,Consp22,Terra_Sigillata,-20,37,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1533,99,5,Aquileia,,Central_Italy,Central_Italy,99,Consp22.1,Terra_Sigillata,-20,14,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1534,118,5,Aquileia,,Central_Italy,Central_Italy,118,Consp26.1,Terra_Sigillata,1,50,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1535,118,5,Aquileia,,Central_Italy,Central_Italy,118,Consp26.1,Terra_Sigillata,1,50,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1536,121,5,Aquileia,,Central_Italy,Central_Italy,121,Consp26.4,Terra_Sigillata,1,50,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1537,122,5,Aquileia,B,Northern_Italy,Not_Available,122,Consp26/27,Terra_Sigillata,1,68,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1538,122,5,Aquileia,B,Northern_Italy,Not_Available,122,Consp26/27,Terra_Sigillata,1,68,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1539,122,5,Aquileia,B,Northern_Italy,Not_Available,122,Consp26/27,Terra_Sigillata,1,68,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1540,122,5,Aquileia,B,Northern_Italy,Not_Available,122,Consp26/27,Terra_Sigillata,1,68,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1541,122,5,Aquileia,B,Northern_Italy,Not_Available,122,Consp26/27,Terra_Sigillata,1,68,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1542,122,5,Aquileia,B,Northern_Italy,Not_Available,122,Consp26/27,Terra_Sigillata,1,68,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1543,441,5,Aquileia,B,Northern_Italy,Not_Available,441,Consp26/27/29,Terra_Sigillata,1,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1544,441,5,Aquileia,B,Northern_Italy,Not_Available,441,Consp26/27/29,Terra_Sigillata,1,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1545,125,5,Aquileia,B,Northern_Italy,Not_Available,125,Consp27.1,Terra_Sigillata,14,68,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1546,125,5,Aquileia,B,Northern_Italy,Not_Available,125,Consp27.1,Terra_Sigillata,14,68,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1547,125,5,Aquileia,B,Northern_Italy,Not_Available,125,Consp27.1,Terra_Sigillata,14,68,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1548,125,5,Aquileia,B,Northern_Italy,Not_Available,125,Consp27.1,Terra_Sigillata,14,68,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1549,125,5,Aquileia,B,Northern_Italy,Not_Available,125,Consp27.1,Terra_Sigillata,14,68,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1550,442,5,Aquileia,B,Northern_Italy,Not_Available,442,Consp27/29,Terra_Sigillata,14,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1551,442,5,Aquileia,B,Northern_Italy,Not_Available,442,Consp27/29,Terra_Sigillata,14,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1552,442,5,Aquileia,B,Northern_Italy,Not_Available,442,Consp27/29,Terra_Sigillata,14,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1553,128,5,Aquileia,B,Northern_Italy,Not_Available,128,Consp29,Terra_Sigillata,14,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1554,140,5,Aquileia,C,Northern_Italy,Not_Available,140,Consp33,Terra_Sigillata,-10,125,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1555,146,5,Aquileia,B,Northern_Italy,Not_Available,146,Consp34,Terra_Sigillata,25,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1556,146,5,Aquileia,B,Northern_Italy,Not_Available,146,Consp34,Terra_Sigillata,25,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1557,146,5,Aquileia,B,Northern_Italy,Not_Available,146,Consp34,Terra_Sigillata,25,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1558,146,5,Aquileia,B,Northern_Italy,Not_Available,146,Consp34,Terra_Sigillata,25,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1559,443,5,Aquileia,C,Northern_Italy,Not_Available,443,Consp36,Terra_Sigillata,-10,37,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1560,443,5,Aquileia,C,Northern_Italy,Not_Available,443,Consp36,Terra_Sigillata,-10,37,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1561,444,5,Aquileia,B,Northern_Italy,Not_Available,444,Consp40,Terra_Sigillata,50,150,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1562,445,5,Aquileia,C,Northern_Italy,Not_Available,445,Consp51.3,Terra_Sigillata,-14,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1563,446,5,Aquileia,C,Northern_Italy,Not_Available,446,Consp51.1-2,Terra_Sigillata,-14,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1564,172,5,Aquileia,C,Northern_Italy,Not_Available,172,ConspB1.6,Terra_Sigillata,-27,37,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1565,172,5,Aquileia,C,Northern_Italy,Not_Available,172,ConspB1.6,Terra_Sigillata,-27,37,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1566,172,5,Aquileia,C,Northern_Italy,Not_Available,172,ConspB1.6,Terra_Sigillata,-27,37,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1567,172,5,Aquileia,C,Northern_Italy,Not_Available,172,ConspB1.6,Terra_Sigillata,-27,37,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1568,171,5,Aquileia,C,Northern_Italy,Not_Available,171,ConspB1.8,Terra_Sigillata,-27,37,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1569,162,5,Aquileia,C,Northern_Italy,Not_Available,162,ConspB1.10,Terra_Sigillata,-27,37,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1570,165,5,Aquileia,C,Northern_Italy,Not_Available,165,ConspB1.12,Terra_Sigillata,14,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1571,177,5,Aquileia,C,Northern_Italy,Not_Available,177,ConspB2.4,Terra_Sigillata,-27,14,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1572,180,5,Aquileia,C,Northern_Italy,Not_Available,180,ConspB2.7,Terra_Sigillata,14,96,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1573,447,5,Aquileia,C,Northern_Italy,Not_Available,447,ConspB2.3-4,Terra_Sigillata,-27,14,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1574,189,5,Aquileia,C,Northern_Italy,Not_Available,189,ConspB3.13,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1575,210,5,Aquileia,C,Northern_Italy,Not_Available,210,ConspB4.8,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1576,448,5,Aquileia,C,Northern_Italy,Not_Available,448,ConspK1-2,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1577,449,5,Aquileia,C,Northern_Italy,Not_Available,449,ConspK4,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1578,450,5,Aquileia,C,Northern_Italy,Not_Available,450,ConspK6,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1579,451,5,Aquileia,C,Northern_Italy,Not_Available,451,ConspK7,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1580,452,5,Aquileia,C,Northern_Italy,Not_Available,452,ConspK9,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1581,453,5,Aquileia,C,Northern_Italy,Not_Available,453,ConspK19,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1582,454,5,Aquileia,C,Northern_Italy,Not_Available,454,ConspKb,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1583,454,5,Aquileia,C,Northern_Italy,Not_Available,454,ConspKb,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1584,454,5,Aquileia,C,Northern_Italy,Not_Available,454,ConspKb,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1585,454,5,Aquileia,C,Northern_Italy,Not_Available,454,ConspKb,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1586,455,5,Aquileia,C,Northern_Italy,Not_Available,455,ConspKc,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1587,456,5,Aquileia,C,Northern_Italy,Not_Available,456,ConspKd,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1588,457,5,Aquileia,C,Northern_Italy,Not_Available,457,ConspKe,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1589,458,5,Aquileia,C,Northern_Italy,Not_Available,458,ConspKf,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1590,458,5,Aquileia,C,Northern_Italy,Not_Available,458,ConspKf,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1591,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1592,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1593,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1594,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1595,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1596,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1597,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1598,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1599,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1600,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1601,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1602,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1603,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1604,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1605,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1606,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1607,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1608,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1609,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1610,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1611,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1612,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1613,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1614,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1615,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1616,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1617,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1618,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
1619,360,5,Aquileia,C,Northern_Italy,Not_Available,360,Unknown,Terra_Sigillata,Not_Available,Not_Available,Imperial,5,ex_Fondi_Cossar,-100,400,The remains of several domus within Aquileia
